1rbq1rk1/p3ppbp/2pp1np1/8/4P3/2NQB3/PPP1BPPP/R4RK1 w - - 2 11	b2b3	15	22
r1bq1rk1/pp3ppp/2nbpn2/3p4/8/P1P1PNB1/1P1N1PPP/R2QKB1R w KQ - 2 10	c3c4	-1	22
1rbq1rk1/p3ppbp/2pp1np1/8/4P3/2NQB3/PPP1BPPP/1R3RK1 b - - 3 11	d8c7	19	22
r1bq1rk1/pp3ppp/2nbpn2/1B1p4/8/P1P1PNB1/1P1N1PPP/R2QK2R b KQ - 3 10	a7a6	23	22
r1b2rk1/pp3ppp/3q1n2/2ppn3/2P5/4PN2/PP1NBPPP/R2Q1RK1 b - - 0 11	c8e6	5	22
r1br2k1/qp1n1ppp/4pn2/p7/2N5/BP4P1/P3PPBP/R2Q1RK1 w - - 3 15	a1c1	525	22
r1bq1rk1/pp3pp1/2nbpn1p/1B1p4/8/P1P1PNB1/1P1N1PPP/R2QK2R w KQ - 0 11	e1g1	-14	22
r1b2rk1/ppq2pp1/2nbpn1p/1B1p4/8/P1P1PNB1/1PQN1PPP/R3K2R w KQ - 2 12	e1g1	-5	22
r1b2rk1/ppq2pp1/2nBpn1p/1B1p4/8/P1P1PN2/1PQN1PPP/R3K2R b KQ - 0 12	c7d6	8	22
r1b2rk1/pp3pp1/2nqpn1p/1B1p4/8/P1P1PN2/1PQN1PPP/R3K2R w KQ - 0 13	e1g1	-4	22
r1bq1rk1/pp3pp1/2nbpn1p/1B1p4/8/P1P1PNB1/1PQN1PPP/R3K2R b KQ - 1 11	a7a6	13	22
r4rk1/pp1b1pp1/2nqpn1p/1B1p4/8/P1P1PN2/1PQN1PPP/R4RK1 w - - 2 14	e3e4	0	22
r4rk1/pp1b1pp1/2Bqpn1p/3p4/8/P1P1PN2/1PQN1PPP/R4RK1 b - - 0 14	d7c6	33	22
r1b2rk1/pp3pp1/2nqpn1p/1B1p4/8/P1P1PN2/1PQN1PPP/R4RK1 b - - 1 13	a7a6	7	22
r4rk1/pp3pp1/2bqpn1p/3p4/8/P1P1PN2/1PQN1PPP/R4RK1 w - - 0 15	c3c4	-29	22
r4rk1/pp1b1pp1/3qpn1p/3p4/3N4/P1P1P3/1PQN1PPP/R4RK1 w - - 2 16	h2h3	-46	22
r4rk1/pp3pp1/2bqpn1p/3p4/3N4/P1P1P3/1PQN1PPP/R4RK1 b - - 1 15	c6d7	50	22
r4rk1/pp1b1pp1/3qpn1p/3p4/3N1P2/P1P1P3/1PQN2PP/R4RK1 b - - 0 16	e6e5	68	22
rn1qkb1r/pp3ppp/2p1p3/3pPn2/2PPb3/5N1P/PP1N1PP1/R1BQKB1R w KQkq - 3 8	d1b3	9	22
2r2rk1/pp1b1pp1/3qpn1p/3p4/3N1P2/P1PQP3/1P1N2PP/R4RK1 b - - 2 17	e6e5	64	22
2r2rk1/pp1b1pp1/3qpn1p/3p4/3N1P2/P1P1P3/1PQN2PP/R4RK1 w - - 1 17	c2b3	-53	22
r1bqkb1r/ppp3pp/2n1pn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQK2R w KQkq - 1 6	c2c4	49	22
rnbq1rk1/ppp2ppp/4pn2/3p4/2P5/b4NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7	b2a3	15	22
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1B3N2/PPPPQPPP/RNB1R1K1 w kq - 2 9	a2a4	-32	22
rn1qkb1r/pp3ppp/2p1p3/3pPn2/2PPb3/1Q3N1P/PP1N1PP1/R1B1KB1R b KQkq - 4 8	b7b6	0	22
r2qk2r/2p1bppp/p1np1n2/1p2p3/4P1b1/1B3N2/PPPPQPPP/RNB1R1K1 w kq - 2 9	c2c3	41	22
r1bqkb1r/ppp3pp/2n1pn2/3p1p2/3P3P/5NP1/PPP1PPB1/RNBQ1RK1 b kq - 2 6	f8d6	-28	22
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1BN2N2/PPPPQPPP/R1B1R1K1 b kq - 3 9	e8g8	38	22
r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/PBN2N2/1PPP1PPP/R1BQR1K1 b - - 2 9	c8g4	10	22
r2qk2r/2p1bppp/p1np1n2/1p2p3/4P1b1/1BP2N2/PP1PQPPP/RNB1R1K1 b kq - 0 9	e8g8	-33	22
rnbq1rk1/ppp2ppp/4pn2/3p4/2P5/P4NP1/P2PPPBP/R1BQ1RK1 b - - 0 7	b7b6	-4	22
r4rk1/1bpqbppp/p2p1n2/Bp2p3/2P1P3/1P1P1N2/1P3PPP/RN1QR1K1 w - - 3 13	b1c3	0	22
r2q1rk1/2p1bppp/p1np1n2/1p2p3/4P1b1/PBN2N2/1PPP1PPP/R1BQR1K1 w - - 3 10	h2h3	0	22
r2q1rk1/2p1bppp/p1np1n2/1p2p3/4P1b1/PBN2N1P/1PPP1PP1/R1BQR1K1 b - - 0 10	g4f3	8	22
r4rk1/1bpqbppp/p2p1n2/Bp2p3/2P1P3/1PNP1N2/1P3PPP/R2QR1K1 b - - 4 13	a8e8	0	22
rnbq1rk1/ppp2ppp/4pn2/8/2p5/P4NP1/PB1PPPBP/R2Q1RK1 b - - 1 8	b8d7	-35	22
1r3rk1/1bpqbppp/p2p1n2/Bp2p3/2PPP3/1PN2N2/1P3PPP/R2QR1K1 b - - 0 14	e5d4	-22	22
1r3rk1/1bpqbppp/p2p1n2/Bp2p3/2P1P3/1PNP1N2/1P3PPP/R2QR1K1 w - - 5 14	d3d4	18	22
1r3rk1/1bpqbppp/p2p1n2/Bp6/2PpP3/1PN2N2/1P3PPP/R2QR1K1 w - - 0 15	f3d4	13	22
1r3rk1/1bpqbppp/p2p1n2/Bp6/2PNP3/1PN5/1P3PPP/R2QR1K1 b - - 0 15	c7c5	-14	22
1r3rk1/1b1qbppp/p2p1n2/Bpp5/2PNP3/1PN5/1P3PPP/R2QR1K1 w - - 0 16	d4f5	16	22
1r3rk1/1b1qbppp/p2p1n2/Bpp2N2/2P1P3/1PN5/1P3PPP/R2QR1K1 b - - 1 16	f8e8	-13	22
1r2r1k1/1b1qbppp/p2p1n2/Bpp2N2/2P1P3/1PN5/1P3PPP/R2QR1K1 w - - 2 17	f5e7	19	22
1r2r1k1/1b1qbppp/p2p1n2/Bpp2N2/2P1P3/1PN2Q2/1P3PPP/R3R1K1 b - - 3 17	b5b4	66	22
1r2r1k1/1b1qbppp/p2p1n2/B1p2N2/1pP1P3/1PN2Q2/1P3PPP/R3R1K1 w - - 0 18	c3d5	-65	22
1r2r1k1/1b1qbppp/p2p1n2/B1pN1N2/1pP1P3/1P3Q2/1P3PPP/R3R1K1 b - - 1 18	b7d5	72	22
r1bqkb1r/pp3ppp/2n2n2/2pp4/3P4/P4N2/1PPN1PPP/R1BQKB1R w KQkq - 3 7	f1b5	-11	22
r1bqkb1r/pp3ppp/2n2n2/1Bpp4/3P4/P4N2/1PPN1PPP/R1BQK2R b KQkq - 4 7	c5c4	7	22
r1bq1rk1/pp2bppp/2np1n2/4p1B1/4P3/N1N5/PPP2PPP/R2QKB1R w KQ - 4 9	g5f6	0	22
r1b1r1k1/q1Qn1ppp/1p2pn2/p7/2N5/BP4P1/P3PPBP/R4RK1 w - - 0 17	c7a7	617	22
1r2r1k1/3qbppp/p2p1n2/B1pb1N2/1pP1P3/1P3Q2/1P3PPP/R3R1K1 w - - 0 19	e4d5	-68	22
r1bq1rk1/pp2bppp/2np1B2/4p3/4P3/N1N5/PPP2PPP/R2QKB1R b KQ - 0 9	e7f6	3	22
r1bq1rk1/pp3ppp/2np1b2/4p3/4P3/N1N5/PPP2PPP/R2QKB1R w KQ - 0 10	c3d5	4	22
r1bq1rk1/pppp1p2/1bn2n1p/6p1/4P3/1NN2P2/PPP2BPP/R2QKB1R b KQ - 1 10	d7d5	-9	22
r1bq1rk1/pp3ppp/2np1b2/3Np3/4P3/N7/PPP2PPP/R2QKB1R b KQ - 1 10	f6g5	4	22
1rbqkb1r/5ppp/p1np4/1p1Np3/4n3/N3B3/PPP1BPPP/R2QK2R w KQk - 2 11	e2f3	-21	22
1rbqkb1r/5ppp/p1np4/1p1Np3/4n3/N3BB2/PPP2PPP/R2QK2R b KQk - 3 11	e4g5	11	22
r2qkb1r/p2b1ppp/2pppn2/8/4P3/1BN5/PPP2PPP/R1BQK2R b KQkq - 1 9	f8e7	-2	22
r2qk2r/p2bbppp/2pppn2/8/4P3/1BN5/PPP2PPP/R1BQ1RK1 b kq - 3 10	e8g8	-3	22
1r1qkb1r/5ppp/p1np4/1p1Npb2/4n3/N3BB2/PPP2PPP/R2QK2R w KQk - 4 12	e1g1	33	22
r2qk2r/p2bbppp/2pppn2/8/4P3/1BN5/PPP2PPP/R1BQK2R w KQkq - 2 10	c1f4	1	22
r2q1rk1/p2bbppp/2pppn2/8/4P3/1BN5/PPP2PPP/R1BQ1RK1 w - - 4 11	c1f4	0	22
rnbqk2r/pp3ppp/2p5/3p4/1b1Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 8	b1d2	1	22
rnbqk2r/pp3ppp/2pb4/3p4/3Pn3/2PB1N2/PP3PPP/RNBQK2R w KQkq - 1 9	e1g1	-2	22
rnbqk2r/pp3ppp/2p5/3p4/1b1Pn3/2PB1N2/PP3PPP/RNBQK2R b KQkq - 0 8	b4d6	0	22
rnbqk2r/pp3ppp/2pb4/3p4/3Pn3/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 2 9	e8g8	1	22
r1bq1rk1/ppp2pp1/1bnp1n1p/4p3/3PP3/1BP2N2/PP3PPP/RNBQ1RK1 w - - 1 9	b3c2	-64	22
rnbq1rk1/pp3ppp/4pn2/2p5/1bBP4/2N1P2P/PP2NPP1/R1BQK2R b KQ - 1 8	c5d4	8	22
r1bq1rk1/ppp2pp1/2np1n1p/2b1p3/3PP3/1BP2N2/PP3PPP/RNBQ1RK1 b - - 0 8	c5b6	65	22
rnbq1rk1/pp3ppp/4pn2/8/1bBp4/2N1P2P/PP2NPP1/R1BQK2R w KQ - 0 9	e3d4	-10	22
r2qkb1r/pp1npppp/2p3b1/3n4/3P4/3BBNN1/PPP2PPP/R2QK2R w KQkq - 9 9	d3g6	45	22
r2qkb1r/pp1n1ppp/2p1p1b1/3n4/3P4/3BBNN1/PPP1QPPP/R4RK1 b kq - 1 10	g6d3	-2	22
r2qkb1r/pp1npppp/2p3b1/3n4/3P4/3BBNN1/PPP1QPPP/R3K2R b KQkq - 10 9	d5e3	-11	22
r2qkb1r/pp1n1ppp/2p1p1b1/3n4/3P4/3BBNN1/PPP1QPPP/R3K2R w KQkq - 0 10	d3g6	30	22
r2qkb1r/pp1n1ppp/2p1p1b1/8/3P4/3BnNN1/PPP1QPPP/R4RK1 w kq - 0 11	d3g6	14	22
r2qkb1r/pp1n1ppp/2p1p1b1/8/3P4/3BQNN1/PPP2PPP/R4RK1 b kq - 0 11	g6d3	0	22
r2qk2r/pp1nbppp/2p1p1b1/8/3P4/3BQNN1/PPP2PPP/R3R1K1 b kq - 2 12	g6d3	1	22
r2qk2r/pp1nbppp/2p1p1b1/8/3P4/3BQNN1/PPP2PPP/R4RK1 w kq - 1 12	d3g6	15	22
r3k2r/pp1nbppp/1qp1p1b1/8/3P4/3BQNN1/PPP2PPP/R3R1K1 w kq - 3 13	d3g6	12	22
r3k2r/pp1nbppp/1qp1p1b1/5N2/3P4/3BQN2/PPP2PPP/R3R1K1 b kq - 4 13	g6f5	-1	22
r3k2r/pp1nbppp/1qp1p3/5b2/3P4/3BQN2/PPP2PPP/R3R1K1 w kq - 0 14	d3f5	10	22
r3k2r/pp1nbppp/1qp1p3/5B2/3P4/4QN2/PPP2PPP/R3R1K1 b kq - 0 14	b6c7	-2	22
rn3rk1/pp1qbppp/5n2/2Pp4/8/7P/PPPNQPP1/R1B1K1NR w KQ - 1 10	d2b3	-14	22
2kr3r/pp1nbppp/2p1p3/q4B2/3P4/4QN2/PPP2PPP/1R2R1K1 w - - 3 16	f5e4	129	22
2kr3r/pp1nbppp/2p1p3/q7/3P4/3BQN2/PPP2PPP/1R2R1K1 b - - 4 16	g7g5	-99	22
2kr3r/pp1nbppp/1qp1p3/5B2/3P4/4QN2/PPP2PPP/1R2R1K1 b - - 2 15	g7g5	-53	22
r1bq1rk1/pp2npbp/2Pp1np1/P3p3/4P3/2N2N2/1PP1BPPP/R1BQ1RK1 b - - 0 10	b7c6	15	22
rn3rk1/pp1qbppp/5n2/2Pp4/8/1N5P/PPP1QPP1/R1B1K1NR b KQ - 2 10	f8e8	24	22
2kr3r/pp1nbppp/1qp1p3/5B2/3P4/4QN2/PPP2PPP/R3R1K1 w - - 1 15	f5d3	56	22
r1bq1rk1/p3npbp/2pp1np1/P3p3/4P3/2N2N2/1PP1BPPP/R1BQ1RK1 w - - 0 11	f1e1	-22	22
r1bqk2r/1p2ppbp/p1np1np1/2p5/P3P3/2NPB1P1/1PP1NPBP/R2QK2R b KQkq - 1 8	a8b8	14	22
r1bq1rk1/1p2ppbp/p1np1np1/2p5/P3P3/2NPB1P1/1PP1NPBP/R2QK2R w KQ - 2 9	h2h3	-5	22
r1bqk2r/ppp1bppp/2n1pn2/8/2Pp4/4PNP1/PPQP1PBP/RNB1K2R w KQkq - 1 7	f3d4	-12	22
r1bqk2r/ppp1bppp/2n1pn2/8/2PN4/4P1P1/PPQP1PBP/RNB1K2R b KQkq - 0 7	c6d4	13	22
r2qk2r/1p1nNppp/p2pbn2/4p3/4P3/1N2B3/PPP1BPPP/R2QK2R b KQkq - 0 10	d8e7	23	22
r3k2r/1p1nqppp/p2pbn2/4p3/4P3/1N2B3/PPP1BPPP/R2QK2R w KQkq - 0 11	e2f3	-18	22
r1bqk2r/ppp1bppp/4pn2/8/2Pn4/4P1P1/PPQP1PBP/RNB1K2R w KQkq - 0 8	e3d4	-9	22
r3k2r/1p1nqppp/p2pbn2/4p3/4P3/1N2BB2/PPP2PPP/R2QK2R b KQkq - 1 11	e8g8	19	22
r1b1k2r/ppp1bppp/4pn2/8/2Pq4/3P2P1/PPQ2PBP/RNB1K2R b KQkq - 0 9	d4e5	9	22
r1b1k2r/ppp1bppp/4pn2/8/2Pq4/6P1/PPQP1PBP/RNB1K2R w KQkq - 0 9	d2d3	-10	22
r1bqk2r/ppp1bppp/4pn2/8/2PP4/6P1/PPQP1PBP/RNB1K2R b KQkq - 0 8	d8d4	12	22
rnbq1rk1/pp2bppp/4pn2/2pP4/3P4/N4NP1/PP2PPBP/R1BQK2R b KQ - 0 7	e6d5	5	22
rnbq1rk1/pp2bppp/5n2/2pp4/3P4/N4NP1/PP2PPBP/R1BQK2R w KQ - 0 8	d4c5	-3	22
rnbq1rk1/pp3pp1/2pb3p/3P4/3Pn3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 10	e4c3	-12	22
rnbq1rk1/pp3pp1/2pb3p/3P4/3P4/2n2N2/PP2BPPP/R1BQ1RK1 w - - 0 11	b2c3	2	22
r3kb1r/pp1b1ppp/1q2p3/3pPn2/1n1P4/4NN1P/PP2BPP1/R1BQK2R b KQkq - 6 11	f5e3	0	22
2r1kb1r/pp1b1ppp/1q2p3/3pPn2/1n1P4/4NN1P/PP2BPP1/R1BQK2R w KQk - 7 12	e1g1	0	22
rnbq1rk1/pp3pp1/2pb3p/3P4/3P4/2P2N2/P3BPPP/R1BQ1RK1 b - - 0 11	c6d5	-9	22
rnbq1rk1/pp3pp1/3b3p/3p4/3P4/2P2N2/P3BPPP/R1BQ1RK1 w - - 0 12	e2d3	10	22
2r1kb1r/pp1b1ppp/1q2p3/3pPn2/1n1P4/4NN1P/PP2BPP1/R1BQ1RK1 b k - 8 12	f5e3	-6	22
r1bq1rk1/pp2npbp/2np2p1/2p1p3/4P3/2NPB1PP/PPP1NPB1/R2QK2R w KQ - 4 9	e1g1	-30	22
2r1kb1r/pp1b1ppp/1q2p3/3pP3/1n1P4/4nN1P/PP2BPP1/R1BQ1RK1 w k - 0 13	c1e3	0	22
r1bqkb1r/pp3ppp/2n2n2/1N1pp3/4PB2/2N5/PPP2PPP/R2QKB1R w KQkq - 0 8	e4d5	179	22
r1bqkb1r/pp3ppp/2n2n2/1N1P4/5p2/2N5/PPP2PPP/R2QKB1R w KQkq - 0 9	d5c6	191	22
r1bqkb1r/pp3ppp/2P2n2/1N6/5p2/2N5/PPP2PPP/R2QKB1R b KQkq - 0 9	b7c6	-201	22
r1bqkb1r/pp3ppp/2n1pn2/1N1p4/4PB2/2N5/PPP2PPP/R2QKB1R b KQkq - 1 7	e6e5	-198	22
r1bqkb1r/pp3ppp/2n2n2/1N1Pp3/5B2/2N5/PPP2PPP/R2QKB1R b KQkq - 0 8	e5f4	-241	22
r1bQkb1r/p4ppp/2p2n2/1N6/5p2/2N5/PPP2PPP/R3KB1R b KQkq - 0 10	e8d8	-101	22
r1bk1b1r/p4ppp/2p2n2/1N6/5p2/2N5/PPP2PPP/R3KB1R w KQ - 0 11	e1c1	106	22
r1bk1b1r/p4ppp/2p2n2/1N6/5p2/2N5/PPP2PPP/2KR1B1R b - - 1 11	c8d7	-86	22
r1bqkb1r/p4ppp/2p2n2/1N6/5p2/2N5/PPP2PPP/R2QKB1R w KQkq - 0 10	d1f3	173	22
r2k1b1r/p2b1ppp/2p2n2/1N6/5p2/2N5/PPP2PPP/2KR1B1R w - - 2 12	b5d6	85	22
r2k1b1r/p2b1ppp/2p2n2/8/3N1p2/2N5/PPP2PPP/2KR1B1R b - - 3 12	d8c7	-12	22
r2k1b1r/p2b1ppp/2p5/8/3N1pn1/2N5/PPP2PPP/2KR1B1R w - - 4 13	d4c6	109	22
r2k1b1r/p2b1ppp/2N5/8/5pn1/2N5/PPP2PPP/2KR1B1R b - - 0 13	d8c7	-79	22
r4b1r/p1kb1ppp/2N5/8/5pn1/2N5/PPP2PPP/2KR1B1R w - - 1 14	c6b4	81	22
r4b1r/p1kb1ppp/2N5/8/5pn1/2N2P2/PPP3PP/2KR1B1R b - - 0 14	g4f2	188	22
r3kb1r/1p1q1pp1/2n1pnp1/p2p4/P2P1B2/1QP2N1P/1P1N1PP1/R4RK1 b kq - 1 13	d7c8	-60	22
r3k2r/1p1qbpp1/2n1pnp1/p2p4/P2P1B2/1QP2N1P/1P1N1PP1/R4RK1 w kq - 2 14	f3e5	64	22
1rbqk2r/pp3pbp/2np1np1/2p1p3/P3P3/2NP1NP1/1PP2PBP/R1BQ1RK1 w k - 0 9	f3d2	0	22
r4b1r/p1kb1ppp/8/4N3/5p2/2N2P2/PPP2nPP/2KR1B1R b - - 2 15	f2d1	193	22
1rbqk2r/pp3pbp/2np1np1/2p1p1B1/P3P3/2NP1NP1/1PP2PBP/R2Q1RK1 b k - 1 9	h7h6	7	22
r4b1r/p1kb1ppp/2N5/8/5p2/2N2P2/PPP2nPP/2KR1B1R w - - 1 15	c6e5	-189	22
r1bq1rk1/ppp1npbp/3p1np1/P2Pp1B1/4P3/2N2N2/1PP1BPPP/R2QK2R b KQ - 2 9	h7h6	-24	22
r1bq1rk1/ppp1npb1/3p1npp/P2Pp1B1/4P3/2N2N2/1PP1BPPP/R2QK2R w KQ - 0 10	g5f6	32	22
r1bq1rk1/ppp1np2/3p1bpp/P2Pp3/4P3/2N2N2/1PP1BPPP/R2QK2R w KQ - 0 11	h2h4	24	22
r1bq1rk1/ppp1npb1/3p1Bpp/P2Pp3/4P3/2N2N2/1PP1BPPP/R2QK2R b KQ - 0 10	g7f6	-19	22
rn1qkb1r/pp3ppp/2p1pnb1/8/3P3P/4B1N1/PPP2PP1/R2QKBNR w KQkq - 1 8	h4h5	195	22
r2qk2r/4b1pp/p1nppn2/1p2p1B1/4P3/N4P2/PPP1N1PP/R2QK2R b KQkq - 1 12	d8b6	190	22
r3kb1r/1p1n1pp1/1pp2np1/8/3p4/2PB2N1/PP3PPP/R1B1K2R w KQkq - 0 13	c3d4	-23	22
rn1qkb1r/pp3ppp/2p1pnb1/7P/3P4/4B1N1/PPP2PP1/R2QKBNR b KQkq - 0 8	g6e4	-196	22
r3k2r/1p1n1pp1/1ppb1np1/4p3/3P4/2PB2N1/PP3PPP/R1B1K2R w KQkq - 2 13	d4e5	-16	22
r3kb1r/1p1n1pp1/1pp2np1/8/3P4/3B2N1/PP3PPP/R1B1K2R b KQkq - 0 13	f8e7	27	22
r6r/1p1nkpp1/1ppb1np1/4p3/3P4/2PBB1N1/PP3PPP/R3K2R w KQ - 4 14	e1g1	-7	22
r3kb1r/1p1n1pp1/1p3np1/2p5/3P4/3B2N1/PP3PPP/R1B1K2R w KQkq - 0 14	e1g1	17	22
r2qkb1r/1p3ppp/p1bp1n2/4p1B1/2B1P3/1QN5/PPP2PPP/R3K2R b KQkq - 5 11	d8c7	-397	22
r3kb1r/1p1n1pp1/1p3np1/8/3p4/3BB1N1/PP3PPP/R3K2R w KQkq - 0 15	e3d4	4	22
r3k2r/1p1n1pp1/1ppb1np1/4p3/3P4/2PBB1N1/PP3PPP/R3K2R b KQkq - 3 13	f6d5	46	22
r3kb1r/1p1n1pp1/1p3np1/2p5/3P4/3BB1N1/PP3PPP/R3K2R b KQkq - 1 14	f6d5	6	22
r6r/1p1nkpp1/1ppb1np1/4p3/3P4/2PBB1N1/PP2KPPP/R6R b - - 5 14	f6d5	49	22
r2qkb1r/1p3ppp/p1bp1n2/4p1B1/4P3/1QN5/PPP2PPP/R3KB1R w KQkq - 4 11	f1c4	434	22
r3kb1r/1p1n1pp1/1p3np1/8/3B4/3B2N1/PP3PPP/R3K2R b KQkq - 0 15	f8b4	4	22
r3k2r/1p1n1pp1/1p3np1/8/1b1B4/3B2N1/PP3PPP/R3K2R w KQkq - 1 16	d4c3	-7	22
r3k2r/1p1n1pp1/1p3np1/8/1b1B4/3B2N1/PP3PPP/R4K1R b kq - 2 16	d7c5	-5	22
r6r/1p1nk1p1/1ppb1pp1/3np3/3P4/2PBB1N1/PP2KPPP/R6R b - - 1 16	d5e3	129	22
r6r/1p1nkpp1/1ppb2p1/3np3/3P4/2PBB1N1/PP2KPPP/R6R w - - 6 15	a2a3	-49	22
r4rk1/1p1n1pp1/1p3np1/8/1b1B4/3B2N1/PP3PPP/R4K1R w - - 3 17	a2a3	-4	22
r6r/1p1nk1p1/1ppb1pp1/3np1B1/3P4/2PB2N1/PP2KPPP/R6R w - - 0 16	g5d2	-66	22
r1bqk2r/1p3pbp/p1np1np1/2p1p3/P3P3/2NPBNP1/1PP2PBP/R2QK2R w KQkq - 0 9	e3g5	0	22
r6r/1p1nkpp1/1ppb2p1/3np1B1/3P4/2PB2N1/PP2KPPP/R6R b - - 7 15	f7f6	62	22
r4rk1/1p1n1pp1/1p3np1/8/1b1BN3/3B4/PP3PPP/R4K1R b - - 4 17	f8d8	-2	22
r6r/1p1nk1p1/1ppb2p1/3npp2/3P4/2PBB1N1/PP2KPPP/R6R w - - 0 17	e3g5	-82	22
r1bqk2r/1p3pbp/p1np1np1/2p1p3/P3P3/2NPBNP1/1PP2PBP/R2Q1RK1 b kq - 1 9	a8b8	6	22
r1b1k2r/1p2ppbp/pqnp1np1/2p5/P3P3/2NPBNP1/1PP2PBP/RQ2K2R b KQkq - 3 9	e8g8	12	22
r1b1k2r/1p2ppbp/pqnp1np1/2p5/P3P3/2NPBNP1/1PP2PBP/R2QK2R w KQkq - 2 9	a1b1	2	22
r6r/1p1nk1p1/1ppb2p1/3npp2/2BP4/2P1B1N1/PP2KPPP/R6R b - - 1 17	f5f4	541	22
r2qk2r/ppp1bppp/2np1n2/4p3/P1B1P1b1/2NP1N2/1PP2PPP/R1BQK2R w KQkq - 1 7	h2h3	20	22
r2q1rk1/2pnbppp/p2p4/1p6/P2pP3/1B1P1Q1P/1PP2PP1/RN2R1K1 b - - 0 14	c7c6	-20	22
r2q1rk1/2pnbppp/p2p4/1p6/3pP3/PB1P1Q1P/1PPN1PP1/R3R1K1 b - - 2 14	a6a5	-29	22
r2qk2r/ppp1bppp/2np1n2/4p3/P1B1P1b1/2NP1N1P/1PP2PP1/R1BQK2R b KQkq - 0 7	g4f3	-21	22
r2q1rk1/pppn1p1p/3p1npQ/8/3RP3/2N2B2/PPP2PPP/2K4R b - - 0 12	d8e7	-73	22
r2q1rk1/3nbppp/p1pp4/1p6/P2pP3/1B1P1Q1P/1PP2PP1/RN2R1K1 w - - 0 15	a4b5	22	22
r2q1rk1/3nbppp/p1pp4/1P6/3pP3/1B1P1Q1P/1PP2PP1/RN2R1K1 b - - 0 15	a6b5	-14	22
r2qk2r/ppp1bppp/2np1n2/4p3/P1B1P3/2NP1b1P/1PP2PP1/R1BQK2R w KQkq - 0 8	d1f3	29	22
r2q1rk1/2p1bppp/p2p4/1p2n3/3pP3/PB1P1Q1P/1PPN1PP1/R3R1K1 w - - 3 15	f3e2	69	22
r2qk2r/ppp1bppp/2np1n2/4p3/P1B1P3/2NP1Q1P/1PP2PP1/R1B1K2R b KQkq - 0 8	c6d4	-27	22
r2q1rk1/ppp2p1p/3p1npQ/4n3/3RP3/2N2B2/PPP2PPP/2K4R w - - 1 13	f3e2	131	22
r2q1rk1/2p1bppp/p2p4/1p2n3/3pP3/PB1P2QP/1PPN1PP1/R3R1K1 b - - 4 15	a8c8	-25	22
r2q1rk1/2p2ppp/p2p4/1p2n3/3pP2b/PB1P2QP/1PPN1PP1/R3R1K1 w - - 5 16	g3h2	57	22
r2q1rk1/3nbppp/2pp4/1p6/3pP3/RB1P1Q1P/1PP2PP1/1N2R1K1 b - - 1 16	a8a3	53	22
3q1rk1/3nbppp/2pp4/1p6/3pP3/rB1P1Q1P/1PP2PP1/1N2R1K1 w - - 0 17	b2a3	-50	22
r2q1rk1/3nbppp/2pp4/1p6/3pP3/1B1P1Q1P/1PP2PP1/RN2R1K1 w - - 0 16	b1d2	13	22
r2q1rk1/2p2ppp/p2p4/1p2n3/3pP2b/PB1P3P/1PPN1PPQ/R3R1K1 b - - 6 16	a8c8	-59	22
3q1rk1/4bppp/2pp4/1pn5/3pP3/NB1P1Q1P/1PP2PP1/4R1K1 w - - 1 18	f3d1	-50	22
3q1rk1/3nbppp/2pp4/1p6/3pP3/NB1P1Q1P/1PP2PP1/4R1K1 b - - 0 17	d8a5	56	22
r4rk1/2p2ppp/p2p1q2/1p2n3/3pP2b/PB1P3P/1PPN1PPQ/R3R1K1 w - - 7 17	g2g3	165	22
3q1rk1/4bppp/2pp4/1pn5/3pP3/N2P1Q1P/BPP2PP1/4R1K1 b - - 2 18	d8a5	103	22
r4rk1/2p2ppp/p2p2q1/1p2n3/3pP2b/PB1P2PP/1PPN1P1Q/R3R1K1 w - - 1 18	h2g2	188	22
r4rk1/2p2ppp/p2p1q2/1p2n3/3pP2b/PB1P2PP/1PPN1P1Q/R3R1K1 b - - 0 17	f6g5	-150	22
3q1rk1/4bp1p/2pp2p1/1pn5/3pP3/N2P1Q1P/BPP2PP1/4R1K1 w - - 0 19	a2b3	-80	22
3q1rk1/4bp1p/2pp2p1/1pn5/3pP3/N2P1Q1P/BPP2PP1/3R2K1 b - - 1 19	d8a5	150	22
r1b2rk1/pp3ppp/3q1n2/2p1R3/2Pp4/1P1P2P1/P4PBP/RN1Q2K1 w - - 1 15	e5e1	-38	22
r4rk1/2p2ppp/p2p2q1/1p2n3/3pP2b/PB1P2PP/1PPN1PQ1/R3R1K1 b - - 2 18	h4e7	-190	22
r4rk1/2p2ppp/p2p1bq1/1p2n3/3pP3/PB1P2PP/1PPN1PQ1/R3R1K1 w - - 3 19	f2f4	249	22
r1b2rk1/pp3ppp/3q1n2/2p5/2Pp4/1P1P2P1/P4PBP/RN1QR1K1 b - - 2 15	c8g4	45	22
